Date,District,Latitude,Longitude,Rainfall_mm,Temp_C,Humidity_pct,WindSpeed_ms
2020-04-27,Coimbatore,11.0168,76.9558,1.09,28.46,69.03,0.86
2020-04-28,Coimbatore,11.0168,76.9558,2.52,27.0,76.63,1.18
2020-04-29,Coimbatore,11.0168,76.9558,10.54,25.26,78.41,1.76
2020-04-30,Coimbatore,11.0168,76.9558,0.12,27.85,60.67,1.14
2020-05-01,Coimbatore,11.0168,76.9558,4.3,28.45,67.18,1.09
2020-05-02,Coimbatore,11.0168,76.9558,2.04,28.59,68.66,0.99
2020-05-03,Coimbatore,11.0168,76.9558,0.48,30.17,62.19,1.25
2020-05-04,Coimbatore,11.0168,76.9558,0.2,29.65,64.08,0.98
2020-05-05,Coimbatore,11.0168,76.9558,0.14,29.57,64.16,1.04
2020-05-06,Coimbatore,11.0168,76.9558,2.48,28.0,73.71,1.45
2020-05-07,Coimbatore,11.0168,76.9558,3.63,27.52,76.36,1.51
2020-05-08,Coimbatore,11.0168,76.9558,2.88,26.73,79.96,1.13
2020-05-09,Coimbatore,11.0168,76.9558,0.07,29.46,64.93,1.33
2020-05-10,Coimbatore,11.0168,76.9558,0.12,28.51,69.29,0.59
2020-05-11,Coimbatore,11.0168,76.9558,0.18,28.28,69.02,0.88
2020-05-12,Coimbatore,11.0168,76.9558,0.46,27.81,69.01,0.9
2020-05-13,Coimbatore,11.0168,76.9558,0.37,29.15,56.67,1.27
2020-05-14,Coimbatore,11.0168,76.9558,0.26,27.93,71.79,1.22
2020-05-15,Coimbatore,11.0168,76.9558,0.88,27.85,73.33,1.47
2020-05-16,Coimbatore,11.0168,76.9558,0.72,27.92,70.7,2.35
2020-05-17,Coimbatore,11.0168,76.9558,4.66,27.23,75.89,2.76
2020-05-18,Coimbatore,11.0168,76.9558,5.75,26.04,76.35,3.62
2020-05-19,Coimbatore,11.0168,76.9558,1.1,26.65,75.61,3.82
2020-05-20,Coimbatore,11.0168,76.9558,0.42,27.66,71.12,3.53
2020-05-21,Coimbatore,11.0168,76.9558,2.28,26.27,74.89,2.84
2020-05-22,Coimbatore,11.0168,76.9558,0.44,27.58,67.72,2.86
2020-05-23,Coimbatore,11.0168,76.9558,0.03,28.7,69.95,2.74
2020-05-24,Coimbatore,11.0168,76.9558,0.51,28.21,72.47,3.06
2020-05-25,Coimbatore,11.0168,76.9558,2.86,27.26,77.6,2.65
2020-05-26,Coimbatore,11.0168,76.9558,0.92,27.36,76.08,2.32
2020-05-27,Coimbatore,11.0168,76.9558,2.02,27.24,76.95,2.68
2020-05-28,Coimbatore,11.0168,76.9558,19.29,26.86,79.17,2.65
2020-05-29,Coimbatore,11.0168,76.9558,4.0,26.61,75.31,2.11
2020-05-30,Coimbatore,11.0168,76.9558,2.47,26.36,77.43,1.63
2020-05-31,Coimbatore,11.0168,76.9558,1.77,26.35,79.36,2.57
2020-06-01,Coimbatore,11.0168,76.9558,3.16,25.82,82.97,2.82
2020-06-02,Coimbatore,11.0168,76.9558,9.91,25.15,81.71,3.14
2020-06-03,Coimbatore,11.0168,76.9558,1.48,25.15,82.93,3.25
2020-06-04,Coimbatore,11.0168,76.9558,5.93,25.11,81.6,3.68
2020-06-05,Coimbatore,11.0168,76.9558,5.15,25.52,81.32,3.1
2020-06-06,Coimbatore,11.0168,76.9558,5.71,25.52,79.25,3.25
2020-06-07,Coimbatore,11.0168,76.9558,5.07,25.12,81.15,2.86
2020-06-08,Coimbatore,11.0168,76.9558,0.14,25.82,72.24,2.89
2020-06-09,Coimbatore,11.0168,76.9558,2.1,25.22,77.07,2.69
2020-06-10,Coimbatore,11.0168,76.9558,3.29,24.99,77.5,3.35
2020-06-11,Coimbatore,11.0168,76.9558,0.86,25.12,76.22,3.62
2020-06-12,Coimbatore,11.0168,76.9558,2.91,24.81,74.82,4.43
2020-06-13,Coimbatore,11.0168,76.9558,1.95,25.61,74.08,3.95
2020-06-14,Coimbatore,11.0168,76.9558,3.16,25.43,77.28,4.05
2020-06-15,Coimbatore,11.0168,76.9558,1.61,25.87,79.94,3.44
2020-06-16,Coimbatore,11.0168,76.9558,3.7,25.31,84.83,3.18
2020-06-17,Coimbatore,11.0168,76.9558,2.68,24.87,83.3,3.24
2020-06-18,Coimbatore,11.0168,76.9558,2.0,24.57,80.21,3.27
2020-06-19,Coimbatore,11.0168,76.9558,1.77,24.57,81.06,2.63
2020-06-20,Coimbatore,11.0168,76.9558,0.64,25.08,75.92,2.67
2020-06-21,Coimbatore,11.0168,76.9558,3.67,24.13,81.27,3.18
2020-06-22,Coimbatore,11.0168,76.9558,2.98,24.88,78.25,3.43
2020-06-23,Coimbatore,11.0168,76.9558,0.21,24.84,75.45,2.59
2020-06-24,Coimbatore,11.0168,76.9558,1.11,25.28,75.18,2.53
2020-06-25,Coimbatore,11.0168,76.9558,10.13,24.4,81.9,1.86
2020-06-26,Coimbatore,11.0168,76.9558,4.62,24.68,81.5,2.42
2020-06-27,Coimbatore,11.0168,76.9558,3.24,24.76,83.95,2.88
2020-06-28,Coimbatore,11.0168,76.9558,10.76,25.16,85.8,2.66
2020-06-29,Coimbatore,11.0168,76.9558,7.42,25.02,86.14,2.59
2020-06-30,Coimbatore,11.0168,76.9558,2.18,25.41,77.95,3.17
2020-07-01,Coimbatore,11.0168,76.9558,0.51,24.63,79.83,3.02
2020-07-02,Coimbatore,11.0168,76.9558,6.26,24.13,82.55,2.82
2020-07-03,Coimbatore,11.0168,76.9558,8.3,23.1,83.39,3.39
2020-07-04,Coimbatore,11.0168,76.9558,7.85,23.46,83.82,3.87
2020-07-05,Coimbatore,11.0168,76.9558,3.53,24.39,79.35,3.43
2020-07-06,Coimbatore,11.0168,76.9558,14.36,23.5,85.54,3.13
2020-07-07,Coimbatore,11.0168,76.9558,6.02,24.02,82.98,3.36
2020-07-08,Coimbatore,11.0168,76.9558,9.52,24.24,87.35,2.33
2020-07-09,Coimbatore,11.0168,76.9558,20.77,23.45,87.62,1.72
2020-07-10,Coimbatore,11.0168,76.9558,2.34,23.95,85.44,1.75
2020-07-11,Coimbatore,11.0168,76.9558,5.84,24.08,84.29,2.29
2020-07-12,Coimbatore,11.0168,76.9558,2.31,24.42,82.83,3.06
2020-07-13,Coimbatore,11.0168,76.9558,4.32,24.16,83.58,1.93
2020-07-14,Coimbatore,11.0168,76.9558,3.49,24.14,87.55,2.05
2020-07-15,Coimbatore,11.0168,76.9558,5.72,23.74,89.58,2.79
2020-07-16,Coimbatore,11.0168,76.9558,10.43,23.98,86.15,3.17
2020-07-17,Coimbatore,11.0168,76.9558,10.15,23.16,88.06,2.46
2020-07-18,Coimbatore,11.0168,76.9558,3.04,23.79,85.96,2.28
2020-07-19,Coimbatore,11.0168,76.9558,5.31,23.99,86.09,1.08
2020-07-20,Coimbatore,11.0168,76.9558,32.56,23.97,90.48,1.71
2020-07-21,Coimbatore,11.0168,76.9558,2.4,24.3,84.81,0.9
2020-07-22,Coimbatore,11.0168,76.9558,0.63,24.87,86.63,0.95
2020-07-23,Coimbatore,11.0168,76.9558,6.82,24.33,89.08,1.61
2020-07-24,Coimbatore,11.0168,76.9558,12.75,23.86,87.38,2.3
2020-07-25,Coimbatore,11.0168,76.9558,2.26,22.95,89.32,2.28
2020-07-26,Coimbatore,11.0168,76.9558,1.72,23.46,87.15,2.15
2020-07-27,Coimbatore,11.0168,76.9558,2.43,23.96,84.42,2.28
2020-07-28,Coimbatore,11.0168,76.9558,5.47,23.85,87.57,2.65
2020-07-29,Coimbatore,11.0168,76.9558,16.24,23.45,89.33,2.64
2020-07-30,Coimbatore,11.0168,76.9558,7.34,23.43,88.28,3.25
2020-07-31,Coimbatore,11.0168,76.9558,10.18,23.99,89.01,2.95
2020-08-01,Coimbatore,11.0168,76.9558,7.08,23.33,87.67,3.17
2020-08-02,Coimbatore,11.0168,76.9558,8.62,23.24,87.98,4.15
2020-08-03,Coimbatore,11.0168,76.9558,13.01,23.48,88.48,4.62
2020-08-04,Coimbatore,11.0168,76.9558,15.98,23.57,86.75,5.08
2020-08-05,Coimbatore,11.0168,76.9558,10.24,23.64,87.97,5.93
2020-08-06,Coimbatore,11.0168,76.9558,22.51,24.66,86.59,5.25
2020-08-07,Coimbatore,11.0168,76.9558,27.33,23.94,88.31,4.48
2020-08-08,Coimbatore,11.0168,76.9558,18.95,23.45,88.45,3.8
2020-08-09,Coimbatore,11.0168,76.9558,13.34,22.58,90.45,2.91
2020-08-10,Coimbatore,11.0168,76.9558,2.45,23.16,90.94,3.46
2020-08-11,Coimbatore,11.0168,76.9558,6.38,23.69,89.11,2.94
2020-08-12,Coimbatore,11.0168,76.9558,2.61,23.84,89.15,3.18
2020-08-13,Coimbatore,11.0168,76.9558,5.32,23.59,90.11,2.69
2020-08-14,Coimbatore,11.0168,76.9558,2.39,23.16,90.03,2.71
2020-08-15,Coimbatore,11.0168,76.9558,1.08,23.28,89.81,2.92
2020-08-16,Coimbatore,11.0168,76.9558,1.15,23.49,89.42,2.76
2020-08-17,Coimbatore,11.0168,76.9558,2.48,24.11,87.4,2.71
2020-08-18,Coimbatore,11.0168,76.9558,3.35,24.2,88.19,2.65
2020-08-19,Coimbatore,11.0168,76.9558,0.87,23.77,89.03,2.31
2020-08-20,Coimbatore,11.0168,76.9558,0.42,23.48,90.37,2.23
2020-08-21,Coimbatore,11.0168,76.9558,0.05,24.43,86.49,2.04
2020-08-22,Coimbatore,11.0168,76.9558,6.15,24.63,86.91,1.93
2020-08-23,Coimbatore,11.0168,76.9558,2.7,24.07,87.8,1.85
2020-08-24,Coimbatore,11.0168,76.9558,11.0,24.33,86.88,1.57
2020-08-25,Coimbatore,11.0168,76.9558,2.45,24.53,86.06,1.48
2020-08-26,Coimbatore,11.0168,76.9558,1.13,24.33,86.89,1.09
2020-08-27,Coimbatore,11.0168,76.9558,0.12,24.45,84.02,1.8
2020-08-28,Coimbatore,11.0168,76.9558,0.09,24.71,82.13,2.03
2020-08-29,Coimbatore,11.0168,76.9558,0.09,24.22,84.74,2.23
2020-08-30,Coimbatore,11.0168,76.9558,1.09,24.79,85.77,1.89
2020-08-31,Coimbatore,11.0168,76.9558,3.24,24.05,88.64,1.39
2020-09-01,Coimbatore,11.0168,76.9558,12.27,23.68,88.69,2.03
2020-09-02,Coimbatore,11.0168,76.9558,14.78,23.02,90.35,1.84
2020-09-03,Coimbatore,11.0168,76.9558,5.41,24.02,88.91,1.24
2020-09-04,Coimbatore,11.0168,76.9558,6.66,24.63,87.35,0.96
2020-09-05,Coimbatore,11.0168,76.9558,2.46,25.2,83.85,0.89
2020-09-06,Coimbatore,11.0168,76.9558,18.71,24.5,87.49,1.83
2020-09-07,Coimbatore,11.0168,76.9558,6.87,23.43,90.21,2.92
2020-09-08,Coimbatore,11.0168,76.9558,4.8,23.92,89.62,1.7
2020-09-09,Coimbatore,11.0168,76.9558,14.78,23.77,89.02,2.3
2020-09-10,Coimbatore,11.0168,76.9558,8.29,23.43,89.4,3.55
2020-09-11,Coimbatore,11.0168,76.9558,10.29,23.44,88.05,3.83
2020-09-12,Coimbatore,11.0168,76.9558,6.5,22.6,89.17,2.91
2020-09-13,Coimbatore,11.0168,76.9558,4.42,22.05,88.56,2.34
2020-09-14,Coimbatore,11.0168,76.9558,2.48,22.8,86.05,3.05
2020-09-15,Coimbatore,11.0168,76.9558,2.87,23.6,88.16,3.02
2020-09-16,Coimbatore,11.0168,76.9558,2.13,24.04,87.49,2.72
2020-09-17,Coimbatore,11.0168,76.9558,4.99,23.92,89.24,2.77
2020-09-18,Coimbatore,11.0168,76.9558,6.11,23.86,86.89,3.38
2020-09-19,Coimbatore,11.0168,76.9558,11.88,23.41,86.43,4.07
2020-09-20,Coimbatore,11.0168,76.9558,13.8,23.13,88.23,4.85
2020-09-21,Coimbatore,11.0168,76.9558,6.41,23.05,87.67,4.39
2020-09-22,Coimbatore,11.0168,76.9558,2.78,22.56,86.12,3.58
2020-09-23,Coimbatore,11.0168,76.9558,1.29,23.05,88.33,2.61
2020-09-24,Coimbatore,11.0168,76.9558,1.15,23.39,88.62,1.78
2020-09-25,Coimbatore,11.0168,76.9558,4.64,23.11,88.39,1.79
2020-09-26,Coimbatore,11.0168,76.9558,0.97,22.04,88.96,1.66
2020-09-27,Coimbatore,11.0168,76.9558,4.11,23.57,86.12,1.58
2020-09-28,Coimbatore,11.0168,76.9558,1.7,23.91,86.11,1.88
2020-09-29,Coimbatore,11.0168,76.9558,12.39,23.67,88.77,2.59
2020-09-30,Coimbatore,11.0168,76.9558,3.35,23.09,88.96,2.47
2020-10-01,Coimbatore,11.0168,76.9558,0.04,22.85,88.7,2.06
2020-10-02,Coimbatore,11.0168,76.9558,1.16,23.25,87.01,1.92
2020-10-03,Coimbatore,11.0168,76.9558,1.58,23.51,86.26,2.33
2020-10-04,Coimbatore,11.0168,76.9558,0.03,23.74,84.79,2.13
2020-10-05,Coimbatore,11.0168,76.9558,0.02,23.77,83.04,1.89
2020-10-06,Coimbatore,11.0168,76.9558,1.59,24.73,84.61,1.63
2020-10-07,Coimbatore,11.0168,76.9558,4.95,24.32,88.96,1.79
2020-10-08,Coimbatore,11.0168,76.9558,5.77,24.59,88.14,1.03
2020-10-09,Coimbatore,11.0168,76.9558,17.9,23.41,93.42,1.64
2020-10-10,Coimbatore,11.0168,76.9558,5.31,23.04,90.43,1.78
2020-10-11,Coimbatore,11.0168,76.9558,4.15,22.38,88.79,2.61
2020-10-12,Coimbatore,11.0168,76.9558,6.03,23.06,89.51,3.17
2020-10-13,Coimbatore,11.0168,76.9558,3.27,23.19,88.5,3.94
2020-10-14,Coimbatore,11.0168,76.9558,2.1,23.36,86.86,3.54
2020-10-15,Coimbatore,11.0168,76.9558,1.38,23.34,87.44,2.69
2020-10-16,Coimbatore,11.0168,76.9558,2.27,23.73,88.85,2.18
2020-10-17,Coimbatore,11.0168,76.9558,2.11,23.54,87.81,1.63
2020-10-18,Coimbatore,11.0168,76.9558,1.82,23.55,86.32,1.41
2020-10-19,Coimbatore,11.0168,76.9558,6.84,23.81,87.05,1.55
2020-10-20,Coimbatore,11.0168,76.9558,7.71,22.95,91.59,1.8
2020-10-21,Coimbatore,11.0168,76.9558,2.44,23.54,88.07,2.33
2020-10-22,Coimbatore,11.0168,76.9558,1.91,23.69,88.52,2.34
2020-10-23,Coimbatore,11.0168,76.9558,0.04,23.54,87.71,2.36
2020-10-24,Coimbatore,11.0168,76.9558,0.02,22.75,82.04,1.77
2020-10-25,Coimbatore,11.0168,76.9558,57.95,22.86,83.85,1.26
2020-10-26,Coimbatore,11.0168,76.9558,27.2,24.39,81.66,0.65
2020-10-27,Coimbatore,11.0168,76.9558,0.21,24.58,81.84,0.69
2020-10-28,Coimbatore,11.0168,76.9558,0.16,24.7,79.43,0.83
2020-10-29,Coimbatore,11.0168,76.9558,0.74,24.4,81.6,0.75
2020-10-30,Coimbatore,11.0168,76.9558,1.49,24.63,80.26,0.65
2020-10-31,Coimbatore,11.0168,76.9558,0.35,24.73,78.41,0.63
2020-11-01,Coimbatore,11.0168,76.9558,2.5,24.75,80.55,0.63
2020-11-02,Coimbatore,11.0168,76.9558,11.46,24.87,82.88,0.38
2020-11-03,Coimbatore,11.0168,76.9558,4.45,24.57,83.19,1.17
2020-11-04,Coimbatore,11.0168,76.9558,5.65,24.85,82.35,0.83
2020-11-05,Coimbatore,11.0168,76.9558,12.94,24.63,84.07,1.24
2020-11-06,Coimbatore,11.0168,76.9558,5.83,23.51,86.06,1.67
2020-11-07,Coimbatore,11.0168,76.9558,1.17,23.91,85.76,1.87
2020-11-08,Coimbatore,11.0168,76.9558,4.09,23.72,88.93,1.92
2020-11-09,Coimbatore,11.0168,76.9558,0.08,24.24,80.7,1.34
2020-11-10,Coimbatore,11.0168,76.9558,0.0,22.33,77.39,1.62
2020-11-11,Coimbatore,11.0168,76.9558,2.33,22.62,79.29,1.36
2020-11-12,Coimbatore,11.0168,76.9558,9.72,23.31,92.23,1.71
2020-11-13,Coimbatore,11.0168,76.9558,7.63,23.44,88.85,1.99
2020-11-14,Coimbatore,11.0168,76.9558,1.32,23.96,87.14,2.24
2020-11-15,Coimbatore,11.0168,76.9558,4.56,23.86,89.63,2.2
2020-11-16,Coimbatore,11.0168,76.9558,22.39,23.16,92.22,2.45
2020-11-17,Coimbatore,11.0168,76.9558,28.91,22.93,91.03,2.69
2020-11-18,Coimbatore,11.0168,76.9558,14.2,22.99,90.66,1.72
2020-11-19,Coimbatore,11.0168,76.9558,2.57,23.14,89.14,1.88
2020-11-20,Coimbatore,11.0168,76.9558,0.94,22.65,89.04,1.81
2020-11-21,Coimbatore,11.0168,76.9558,0.08,21.88,82.56,1.41
2020-11-22,Coimbatore,11.0168,76.9558,0.0,20.63,78.36,1.37
2020-11-23,Coimbatore,11.0168,76.9558,0.0,21.64,76.99,1.32
2020-11-24,Coimbatore,11.0168,76.9558,0.0,22.47,78.51,1.19
2020-11-25,Coimbatore,11.0168,76.9558,2.84,23.44,85.86,1.15
2020-11-26,Coimbatore,11.0168,76.9558,4.25,22.85,90.37,2.12
2020-11-27,Coimbatore,11.0168,76.9558,3.72,22.79,86.45,0.89
2020-11-28,Coimbatore,11.0168,76.9558,3.05,21.88,91.32,1.64
2020-11-29,Coimbatore,11.0168,76.9558,1.86,22.66,89.2,1.84
2020-11-30,Coimbatore,11.0168,76.9558,0.31,22.79,86.84,1.99
2020-12-01,Coimbatore,11.0168,76.9558,0.0,21.66,80.46,1.9
2020-12-02,Coimbatore,11.0168,76.9558,2.11,22.79,80.9,1.45
2020-12-03,Coimbatore,11.0168,76.9558,8.69,22.13,91.08,1.44
2020-12-04,Coimbatore,11.0168,76.9558,7.61,22.27,91.14,2.63
2020-12-05,Coimbatore,11.0168,76.9558,2.46,22.07,90.1,1.99
2020-12-06,Coimbatore,11.0168,76.9558,16.09,22.82,89.71,2.13
2020-12-07,Coimbatore,11.0168,76.9558,7.64,22.7,91.99,2.4
2020-12-08,Coimbatore,11.0168,76.9558,7.75,22.92,90.95,2.41
2020-12-09,Coimbatore,11.0168,76.9558,1.43,22.81,88.64,1.86
2020-12-10,Coimbatore,11.0168,76.9558,0.78,21.76,86.41,1.83
2020-12-11,Coimbatore,11.0168,76.9558,0.3,21.27,84.01,1.54
2020-12-12,Coimbatore,11.0168,76.9558,0.18,20.78,82.28,1.4
2020-12-13,Coimbatore,11.0168,76.9558,0.01,20.64,83.52,1.4
2020-12-14,Coimbatore,11.0168,76.9558,0.0,20.19,82.08,1.49
2020-12-15,Coimbatore,11.0168,76.9558,0.17,20.54,82.87,1.69
2020-12-16,Coimbatore,11.0168,76.9558,2.96,21.93,87.06,1.63
2020-12-17,Coimbatore,11.0168,76.9558,2.3,22.04,90.48,2.13
2020-12-18,Coimbatore,11.0168,76.9558,1.04,22.03,85.93,2.1
2020-12-19,Coimbatore,11.0168,76.9558,0.07,21.39,85.39,2.49
2020-12-20,Coimbatore,11.0168,76.9558,0.0,21.17,83.99,2.35
2020-12-21,Coimbatore,11.0168,76.9558,0.0,19.88,83.6,2.3
2020-12-22,Coimbatore,11.0168,76.9558,0.0,20.63,83.21,1.8
2020-12-23,Coimbatore,11.0168,76.9558,0.0,21.72,84.61,1.47
2020-12-24,Coimbatore,11.0168,76.9558,0.0,22.39,83.6,1.88
2020-12-25,Coimbatore,11.0168,76.9558,0.0,21.51,82.47,1.89
2020-12-26,Coimbatore,11.0168,76.9558,0.0,20.94,80.38,1.91
2020-12-27,Coimbatore,11.0168,76.9558,0.0,20.64,76.98,1.53
2020-12-28,Coimbatore,11.0168,76.9558,0.0,21.15,76.25,1.39
2020-12-29,Coimbatore,11.0168,76.9558,0.4,21.75,79.55,1.67
2020-12-30,Coimbatore,11.0168,76.9558,2.12,23.0,85.16,2.25
2020-12-31,Coimbatore,11.0168,76.9558,6.61,22.89,87.26,2.97
2021-01-01,Coimbatore,11.0168,76.9558,0.64,21.32,80.97,2.64
2021-01-02,Coimbatore,11.0168,76.9558,0.24,21.63,83.43,2.16
2021-01-03,Coimbatore,11.0168,76.9558,4.41,22.48,87.1,2.17
2021-01-04,Coimbatore,11.0168,76.9558,4.9,22.58,87.94,2.55
2021-01-05,Coimbatore,11.0168,76.9558,1.96,22.47,87.51,1.96
2021-01-06,Coimbatore,11.0168,76.9558,16.35,22.19,88.3,1.08
2021-01-07,Coimbatore,11.0168,76.9558,29.69,22.44,91.95,1.6
2021-01-08,Coimbatore,11.0168,76.9558,11.12,23.22,90.9,1.24
2021-01-09,Coimbatore,11.0168,76.9558,8.05,23.1,90.56,2.01
2021-01-10,Coimbatore,11.0168,76.9558,1.39,22.1,90.42,1.54
2021-01-11,Coimbatore,11.0168,76.9558,2.58,22.07,89.84,1.86
2021-01-12,Coimbatore,11.0168,76.9558,8.22,21.4,91.82,2.69
2021-01-13,Coimbatore,11.0168,76.9558,12.69,21.54,91.03,2.99
2021-01-14,Coimbatore,11.0168,76.9558,7.45,22.01,89.79,2.66
2021-01-15,Coimbatore,11.0168,76.9558,2.93,21.85,89.89,2.25
2021-01-16,Coimbatore,11.0168,76.9558,0.57,22.43,88.45,2.05
2021-01-17,Coimbatore,11.0168,76.9558,0.07,21.67,83.91,1.83
2021-01-18,Coimbatore,11.0168,76.9558,0.0,20.66,82.29,1.98
2021-01-19,Coimbatore,11.0168,76.9558,0.0,20.82,81.23,1.61
2021-01-20,Coimbatore,11.0168,76.9558,0.0,22.01,81.2,1.14
2021-01-21,Coimbatore,11.0168,76.9558,0.23,22.99,86.42,1.12
2021-01-22,Coimbatore,11.0168,76.9558,1.92,23.27,86.45,1.41
2021-01-23,Coimbatore,11.0168,76.9558,0.91,22.82,84.81,1.59
2021-01-24,Coimbatore,11.0168,76.9558,0.0,22.38,81.74,1.55
2021-01-25,Coimbatore,11.0168,76.9558,0.0,21.12,81.88,1.85
2021-01-26,Coimbatore,11.0168,76.9558,0.0,20.76,78.42,1.77
2021-01-27,Coimbatore,11.0168,76.9558,0.0,20.04,75.01,1.68
2021-01-28,Coimbatore,11.0168,76.9558,0.0,20.55,78.43,1.85
2021-01-29,Coimbatore,11.0168,76.9558,0.0,21.82,80.42,1.66
2021-01-30,Coimbatore,11.0168,76.9558,0.04,22.73,77.76,1.68
2021-01-31,Coimbatore,11.0168,76.9558,0.2,22.0,76.29,1.88
2021-02-01,Coimbatore,11.0168,76.9558,0.18,21.66,73.59,2.0
2021-02-02,Coimbatore,11.0168,76.9558,0.0,21.74,73.77,2.08
2021-02-03,Coimbatore,11.0168,76.9558,0.06,22.19,78.37,2.21
2021-02-04,Coimbatore,11.0168,76.9558,0.03,22.15,71.92,2.01
2021-02-05,Coimbatore,11.0168,76.9558,0.0,22.13,72.1,1.72
2021-02-06,Coimbatore,11.0168,76.9558,0.0,21.73,71.03,1.94
2021-02-07,Coimbatore,11.0168,76.9558,0.0,21.22,63.57,1.93
2021-02-08,Coimbatore,11.0168,76.9558,0.0,21.04,65.31,2.15
2021-02-09,Coimbatore,11.0168,76.9558,0.0,21.17,68.04,2.11
2021-02-10,Coimbatore,11.0168,76.9558,0.0,20.56,64.79,1.94
2021-02-11,Coimbatore,11.0168,76.9558,0.0,20.56,65.93,1.79
2021-02-12,Coimbatore,11.0168,76.9558,0.0,20.77,67.47,1.83
2021-02-13,Coimbatore,11.0168,76.9558,0.0,21.61,67.7,1.52
2021-02-14,Coimbatore,11.0168,76.9558,0.0,22.84,64.36,1.2
2021-02-15,Coimbatore,11.0168,76.9558,0.0,23.76,65.38,0.97
2021-02-16,Coimbatore,11.0168,76.9558,0.0,24.45,70.15,1.02
2021-02-17,Coimbatore,11.0168,76.9558,0.0,24.57,70.19,1.39
2021-02-18,Coimbatore,11.0168,76.9558,0.17,23.33,72.82,1.88
2021-02-19,Coimbatore,11.0168,76.9558,0.91,23.99,67.54,1.4
2021-02-20,Coimbatore,11.0168,76.9558,7.26,24.14,76.78,1.82
2021-02-21,Coimbatore,11.0168,76.9558,7.63,24.06,79.01,1.64
2021-02-22,Coimbatore,11.0168,76.9558,3.74,24.17,73.25,2.09
2021-02-23,Coimbatore,11.0168,76.9558,0.99,24.6,70.71,1.77
2021-02-24,Coimbatore,11.0168,76.9558,0.0,24.5,65.25,1.63
2021-02-25,Coimbatore,11.0168,76.9558,0.0,25.23,63.67,1.28
2021-02-26,Coimbatore,11.0168,76.9558,0.0,26.53,59.94,1.05
2021-02-27,Coimbatore,11.0168,76.9558,0.0,26.91,57.78,1.03
2021-02-28,Coimbatore,11.0168,76.9558,0.0,25.22,55.18,1.74
2021-03-01,Coimbatore,11.0168,76.9558,0.0,24.52,57.61,1.52
2021-03-02,Coimbatore,11.0168,76.9558,0.0,24.73,56.91,1.86
2021-03-03,Coimbatore,11.0168,76.9558,0.0,24.02,59.06,2.3
2021-03-04,Coimbatore,11.0168,76.9558,0.0,23.4,62.05,2.05
2021-03-05,Coimbatore,11.0168,76.9558,0.0,24.4,57.57,1.61
2021-03-06,Coimbatore,11.0168,76.9558,0.0,25.59,57.43,1.32
2021-03-07,Coimbatore,11.0168,76.9558,0.0,25.87,55.7,1.54
2021-03-08,Coimbatore,11.0168,76.9558,0.0,26.07,59.69,1.62
2021-03-09,Coimbatore,11.0168,76.9558,0.06,26.28,62.21,1.95
2021-03-10,Coimbatore,11.0168,76.9558,5.86,26.38,63.61,1.74
2021-03-11,Coimbatore,11.0168,76.9558,13.84,24.61,77.26,1.43
2021-03-12,Coimbatore,11.0168,76.9558,2.28,25.16,66.72,1.78
2021-03-13,Coimbatore,11.0168,76.9558,0.0,24.95,61.68,1.85
2021-03-14,Coimbatore,11.0168,76.9558,0.0,25.66,62.32,1.89
2021-03-15,Coimbatore,11.0168,76.9558,0.0,25.93,60.03,1.64
2021-03-16,Coimbatore,11.0168,76.9558,0.0,26.24,57.2,1.36
2021-03-17,Coimbatore,11.0168,76.9558,0.0,25.89,55.9,1.83
2021-03-18,Coimbatore,11.0168,76.9558,0.0,25.94,55.55,1.95
2021-03-19,Coimbatore,11.0168,76.9558,0.02,24.74,53.96,1.62
2021-03-20,Coimbatore,11.0168,76.9558,0.09,26.48,55.76,1.06
2021-03-21,Coimbatore,11.0168,76.9558,2.95,26.79,56.23,1.42
2021-03-22,Coimbatore,11.0168,76.9558,1.56,26.22,57.65,1.51
2021-03-23,Coimbatore,11.0168,76.9558,0.08,26.89,56.88,1.72
2021-03-24,Coimbatore,11.0168,76.9558,0.07,27.48,58.29,1.52
2021-03-25,Coimbatore,11.0168,76.9558,2.45,26.5,63.71,1.15
2021-03-26,Coimbatore,11.0168,76.9558,0.05,27.15,58.12,2.07
2021-03-27,Coimbatore,11.0168,76.9558,0.02,27.86,58.52,1.64
2021-03-28,Coimbatore,11.0168,76.9558,0.74,27.72,61.21,1.1
2021-03-29,Coimbatore,11.0168,76.9558,0.6,27.87,62.71,1.5
2021-03-30,Coimbatore,11.0168,76.9558,0.93,28.58,63.82,1.67
2021-03-31,Coimbatore,11.0168,76.9558,0.22,29.08,64.7,2.43
2021-04-01,Coimbatore,11.0168,76.9558,0.51,29.14,63.28,2.24
2021-04-02,Coimbatore,11.0168,76.9558,0.07,28.18,61.7,2.36
2021-04-03,Coimbatore,11.0168,76.9558,0.13,27.79,61.13,2.78
2021-04-04,Coimbatore,11.0168,76.9558,1.1,29.07,55.91,1.87
2021-04-05,Coimbatore,11.0168,76.9558,0.67,30.13,54.42,1.24
2021-04-06,Coimbatore,11.0168,76.9558,0.45,30.01,51.52,1.6
2021-04-07,Coimbatore,11.0168,76.9558,0.12,29.64,45.8,1.8
2021-04-08,Coimbatore,11.0168,76.9558,0.14,29.04,46.66,1.32
2021-04-09,Coimbatore,11.0168,76.9558,0.01,29.1,46.05,1.75
