Date,District,Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,WindSpeed_ms
20180922,Tirunelveli,8.5495014,77.5805178,0.08,27.1,75.33,2.6
20180923,Tirunelveli,8.5495014,77.5805178,7.81,26.19,83.37,2.51
20180924,Tirunelveli,8.5495014,77.5805178,6.12,25.78,81.61,2.15
20180925,Tirunelveli,8.5495014,77.5805178,1.55,25.31,83.28,1.9
20180926,Tirunelveli,8.5495014,77.5805178,0.15,27.53,74.85,1.69
20180927,Tirunelveli,8.5495014,77.5805178,0.72,27.14,76.35,1.49
20180928,Tirunelveli,8.5495014,77.5805178,2.34,26.73,78.11,1.31
20180929,Tirunelveli,8.5495014,77.5805178,9.51,24.83,88.29,1.37
20180930,Tirunelveli,8.5495014,77.5805178,6.03,26.6,80.8,1.22
20181001,Tirunelveli,8.5495014,77.5805178,5.46,27.28,77.38,1.1
20181002,Tirunelveli,8.5495014,77.5805178,9.68,25.6,85.47,1.09
20181003,Tirunelveli,8.5495014,77.5805178,11.3,26.16,81.26,1.16
20181004,Tirunelveli,8.5495014,77.5805178,14.35,24.88,85.58,1.64
20181005,Tirunelveli,8.5495014,77.5805178,29.37,24.63,92.97,3.24
20181006,Tirunelveli,8.5495014,77.5805178,23.98,25.92,86.82,1.34
20181007,Tirunelveli,8.5495014,77.5805178,17.88,25.59,83.44,0.93
20181008,Tirunelveli,8.5495014,77.5805178,11.94,24.82,87.62,2.21
20181009,Tirunelveli,8.5495014,77.5805178,1.15,24.62,88.1,2.07
20181010,Tirunelveli,8.5495014,77.5805178,0.45,25.22,83.59,2.63
20181011,Tirunelveli,8.5495014,77.5805178,1.82,25.41,87.42,1.84
20181012,Tirunelveli,8.5495014,77.5805178,0.12,25.86,86.25,1.55
20181013,Tirunelveli,8.5495014,77.5805178,3.31,25.51,84.84,2.12
20181014,Tirunelveli,8.5495014,77.5805178,2.35,25.11,84.35,2.01
20181015,Tirunelveli,8.5495014,77.5805178,2.46,25.38,82.77,1.36
20181016,Tirunelveli,8.5495014,77.5805178,8.25,24.94,87.28,1.28
20181017,Tirunelveli,8.5495014,77.5805178,1.96,24.58,83.61,1.48
20181018,Tirunelveli,8.5495014,77.5805178,4.8,25.56,80.57,1.03
20181019,Tirunelveli,8.5495014,77.5805178,9.62,26.03,82.22,0.82
20181020,Tirunelveli,8.5495014,77.5805178,7.5,25.62,84.88,0.83
20181021,Tirunelveli,8.5495014,77.5805178,13.2,24.98,88.57,0.98
20181022,Tirunelveli,8.5495014,77.5805178,13.23,24.87,88.18,0.94
20181023,Tirunelveli,8.5495014,77.5805178,6.4,25.31,82.34,0.95
20181024,Tirunelveli,8.5495014,77.5805178,13.92,25.17,82.98,1.18
20181025,Tirunelveli,8.5495014,77.5805178,8.47,24.63,86.41,1.84
20181026,Tirunelveli,8.5495014,77.5805178,1.45,24.78,86.96,2.12
20181027,Tirunelveli,8.5495014,77.5805178,2.31,25.33,83.18,1.47
20181028,Tirunelveli,8.5495014,77.5805178,3.06,24.97,79.38,1.6
20181029,Tirunelveli,8.5495014,77.5805178,0.0,25.21,81.9,1.37
20181030,Tirunelveli,8.5495014,77.5805178,0.01,25.69,82.15,1.07
20181031,Tirunelveli,8.5495014,77.5805178,1.93,25.6,85.84,1.25
20181101,Tirunelveli,8.5495014,77.5805178,4.48,24.24,92.36,1.62
20181102,Tirunelveli,8.5495014,77.5805178,10.83,24.92,88.6,1.66
20181103,Tirunelveli,8.5495014,77.5805178,25.57,24.46,91.27,2.05
20181104,Tirunelveli,8.5495014,77.5805178,4.64,24.31,89.24,2.13
20181105,Tirunelveli,8.5495014,77.5805178,0.03,24.57,87.22,1.9
20181106,Tirunelveli,8.5495014,77.5805178,3.83,23.63,91.43,2.11
20181107,Tirunelveli,8.5495014,77.5805178,3.51,24.16,85.91,1.75
20181108,Tirunelveli,8.5495014,77.5805178,6.56,23.05,86.02,1.62
20181109,Tirunelveli,8.5495014,77.5805178,9.33,23.89,89.61,1.83
20181110,Tirunelveli,8.5495014,77.5805178,0.64,24.85,84.84,1.59
20181111,Tirunelveli,8.5495014,77.5805178,0.27,24.73,83.6,1.4
20181112,Tirunelveli,8.5495014,77.5805178,0.19,24.61,83.97,1.05
20181113,Tirunelveli,8.5495014,77.5805178,0.09,24.75,86.25,1.5
20181114,Tirunelveli,8.5495014,77.5805178,0.41,25.5,85.31,1.13
20181115,Tirunelveli,8.5495014,77.5805178,10.07,26.28,82.16,0.92
20181116,Tirunelveli,8.5495014,77.5805178,14.94,24.33,88.7,2.55
20181117,Tirunelveli,8.5495014,77.5805178,0.11,25.22,81.48,1.03
20181118,Tirunelveli,8.5495014,77.5805178,1.07,24.84,86.99,1.18
20181119,Tirunelveli,8.5495014,77.5805178,9.32,25.08,88.22,1.55
20181120,Tirunelveli,8.5495014,77.5805178,4.95,24.8,84.85,1.59
20181121,Tirunelveli,8.5495014,77.5805178,2.89,25.51,83.45,1.3
20181122,Tirunelveli,8.5495014,77.5805178,1.36,25.63,84.94,1.05
20181123,Tirunelveli,8.5495014,77.5805178,0.88,25.14,88.43,1.22
20181124,Tirunelveli,8.5495014,77.5805178,6.94,24.38,90.94,1.25
20181125,Tirunelveli,8.5495014,77.5805178,1.02,24.09,86.36,2.0
20181126,Tirunelveli,8.5495014,77.5805178,0.0,24.21,86.09,2.58
20181127,Tirunelveli,8.5495014,77.5805178,0.0,22.84,83.86,2.66
20181128,Tirunelveli,8.5495014,77.5805178,0.06,23.46,85.09,2.93
20181129,Tirunelveli,8.5495014,77.5805178,2.97,24.36,89.27,3.05
20181130,Tirunelveli,8.5495014,77.5805178,0.65,24.95,87.23,2.84
20181201,Tirunelveli,8.5495014,77.5805178,0.06,24.62,86.29,3.03
20181202,Tirunelveli,8.5495014,77.5805178,0.0,24.09,83.8,2.64
20181203,Tirunelveli,8.5495014,77.5805178,0.08,24.65,83.26,2.33
20181204,Tirunelveli,8.5495014,77.5805178,2.13,24.92,87.65,2.37
20181205,Tirunelveli,8.5495014,77.5805178,0.44,25.17,85.81,2.2
20181206,Tirunelveli,8.5495014,77.5805178,0.09,25.22,85.3,2.16
20181207,Tirunelveli,8.5495014,77.5805178,3.95,25.12,84.62,2.57
20181208,Tirunelveli,8.5495014,77.5805178,0.54,24.93,82.7,2.75
20181209,Tirunelveli,8.5495014,77.5805178,0.0,24.68,80.68,2.61
20181210,Tirunelveli,8.5495014,77.5805178,0.0,24.84,76.82,1.82
20181211,Tirunelveli,8.5495014,77.5805178,0.0,24.31,71.19,1.56
20181212,Tirunelveli,8.5495014,77.5805178,0.0,25.36,71.67,1.15
20181213,Tirunelveli,8.5495014,77.5805178,0.0,25.96,74.43,1.03
20181214,Tirunelveli,8.5495014,77.5805178,0.0,25.54,71.79,1.41
20181215,Tirunelveli,8.5495014,77.5805178,0.0,25.42,75.38,1.61
20181216,Tirunelveli,8.5495014,77.5805178,0.0,25.19,74.03,1.6
20181217,Tirunelveli,8.5495014,77.5805178,0.0,25.66,77.79,1.25
20181218,Tirunelveli,8.5495014,77.5805178,0.0,26.14,75.11,0.98
20181219,Tirunelveli,8.5495014,77.5805178,0.03,25.42,77.86,2.33
20181220,Tirunelveli,8.5495014,77.5805178,0.0,24.9,75.02,2.21
20181221,Tirunelveli,8.5495014,77.5805178,0.02,25.45,76.0,1.42
20181222,Tirunelveli,8.5495014,77.5805178,1.35,26.22,75.4,1.47
20181223,Tirunelveli,8.5495014,77.5805178,2.15,25.02,84.17,2.84
20181224,Tirunelveli,8.5495014,77.5805178,4.42,24.88,87.25,2.36
20181225,Tirunelveli,8.5495014,77.5805178,0.75,25.76,78.28,2.39
20181226,Tirunelveli,8.5495014,77.5805178,0.07,26.15,72.21,1.46
20181227,Tirunelveli,8.5495014,77.5805178,0.03,25.75,72.77,1.69
20181228,Tirunelveli,8.5495014,77.5805178,0.0,25.28,74.5,1.69
20181229,Tirunelveli,8.5495014,77.5805178,0.68,24.82,79.4,2.46
20181230,Tirunelveli,8.5495014,77.5805178,0.37,24.85,73.58,3.51
20181231,Tirunelveli,8.5495014,77.5805178,0.0,24.53,74.18,3.47
20190101,Tirunelveli,8.5495014,77.5805178,0.0,23.99,71.72,3.25
20190102,Tirunelveli,8.5495014,77.5805178,0.0,22.81,69.9,3.41
20190103,Tirunelveli,8.5495014,77.5805178,0.0,23.1,69.1,3.16
20190104,Tirunelveli,8.5495014,77.5805178,0.0,22.96,69.32,3.49
20190105,Tirunelveli,8.5495014,77.5805178,0.0,23.76,70.66,2.52
20190106,Tirunelveli,8.5495014,77.5805178,0.0,23.52,71.71,2.77
20190107,Tirunelveli,8.5495014,77.5805178,0.0,23.92,72.2,2.02
20190108,Tirunelveli,8.5495014,77.5805178,0.0,24.29,70.94,2.43
20190109,Tirunelveli,8.5495014,77.5805178,0.0,23.94,68.47,2.88
20190110,Tirunelveli,8.5495014,77.5805178,0.0,23.77,69.12,2.79
20190111,Tirunelveli,8.5495014,77.5805178,0.0,24.41,69.31,2.22
20190112,Tirunelveli,8.5495014,77.5805178,0.0,24.51,64.48,3.01
20190113,Tirunelveli,8.5495014,77.5805178,0.0,25.28,72.0,2.56
20190114,Tirunelveli,8.5495014,77.5805178,0.05,26.17,70.08,2.73
20190115,Tirunelveli,8.5495014,77.5805178,0.02,25.44,68.35,2.84
20190116,Tirunelveli,8.5495014,77.5805178,0.0,25.37,66.2,3.51
20190117,Tirunelveli,8.5495014,77.5805178,0.0,24.2,66.23,3.0
20190118,Tirunelveli,8.5495014,77.5805178,0.0,23.46,65.49,2.94
20190119,Tirunelveli,8.5495014,77.5805178,0.0,23.6,65.79,2.25
20190120,Tirunelveli,8.5495014,77.5805178,0.0,23.52,65.56,3.11
20190121,Tirunelveli,8.5495014,77.5805178,0.0,23.61,64.86,2.31
20190122,Tirunelveli,8.5495014,77.5805178,0.0,24.31,66.37,1.76
20190123,Tirunelveli,8.5495014,77.5805178,0.0,25.62,67.46,1.91
20190124,Tirunelveli,8.5495014,77.5805178,0.0,26.3,67.21,1.99
20190125,Tirunelveli,8.5495014,77.5805178,0.0,27.02,67.54,1.34
20190126,Tirunelveli,8.5495014,77.5805178,0.0,27.72,66.4,1.53
20190127,Tirunelveli,8.5495014,77.5805178,0.2,27.7,64.51,1.56
20190128,Tirunelveli,8.5495014,77.5805178,0.2,27.59,63.16,1.64
20190129,Tirunelveli,8.5495014,77.5805178,0.0,27.52,59.47,3.07
20190130,Tirunelveli,8.5495014,77.5805178,0.0,27.05,60.29,4.17
20190131,Tirunelveli,8.5495014,77.5805178,0.0,26.52,63.06,3.9
20190201,Tirunelveli,8.5495014,77.5805178,0.0,26.93,62.11,2.88
20190202,Tirunelveli,8.5495014,77.5805178,0.0,27.4,62.25,2.67
20190203,Tirunelveli,8.5495014,77.5805178,0.0,27.3,61.77,3.53
20190204,Tirunelveli,8.5495014,77.5805178,0.01,27.16,68.92,4.16
20190205,Tirunelveli,8.5495014,77.5805178,0.62,27.64,67.43,3.52
20190206,Tirunelveli,8.5495014,77.5805178,0.12,27.43,62.82,3.31
20190207,Tirunelveli,8.5495014,77.5805178,0.0,27.55,60.65,2.14
20190208,Tirunelveli,8.5495014,77.5805178,0.01,28.18,62.67,1.78
20190209,Tirunelveli,8.5495014,77.5805178,0.52,28.0,67.56,1.5
20190210,Tirunelveli,8.5495014,77.5805178,0.1,27.4,66.84,1.93
20190211,Tirunelveli,8.5495014,77.5805178,0.0,27.53,66.31,3.91
20190212,Tirunelveli,8.5495014,77.5805178,0.02,27.38,65.65,4.66
20190213,Tirunelveli,8.5495014,77.5805178,0.0,27.41,62.09,4.69
20190214,Tirunelveli,8.5495014,77.5805178,0.0,28.14,64.71,3.63
20190215,Tirunelveli,8.5495014,77.5805178,0.04,28.48,65.03,2.65
20190216,Tirunelveli,8.5495014,77.5805178,0.16,29.15,61.96,1.84
20190217,Tirunelveli,8.5495014,77.5805178,0.23,27.7,73.12,1.6
20190218,Tirunelveli,8.5495014,77.5805178,0.06,29.77,62.47,1.6
20190219,Tirunelveli,8.5495014,77.5805178,0.02,29.38,60.8,1.8
20190220,Tirunelveli,8.5495014,77.5805178,0.01,27.98,62.69,3.68
20190221,Tirunelveli,8.5495014,77.5805178,0.0,27.95,61.69,3.61
20190222,Tirunelveli,8.5495014,77.5805178,0.0,27.42,59.46,4.03
20190223,Tirunelveli,8.5495014,77.5805178,0.0,26.54,60.6,2.79
20190224,Tirunelveli,8.5495014,77.5805178,0.0,26.71,58.78,2.46
20190225,Tirunelveli,8.5495014,77.5805178,0.0,27.92,56.32,1.9
20190226,Tirunelveli,8.5495014,77.5805178,0.0,29.04,57.21,1.54
20190227,Tirunelveli,8.5495014,77.5805178,0.0,29.47,58.91,2.28
20190228,Tirunelveli,8.5495014,77.5805178,0.0,29.57,55.86,2.42
20190301,Tirunelveli,8.5495014,77.5805178,0.0,29.64,56.2,1.76
20190302,Tirunelveli,8.5495014,77.5805178,0.0,29.29,57.59,2.46
20190303,Tirunelveli,8.5495014,77.5805178,0.02,29.8,55.73,2.57
20190304,Tirunelveli,8.5495014,77.5805178,0.01,29.52,57.75,2.05
20190305,Tirunelveli,8.5495014,77.5805178,0.02,30.52,58.1,1.88
20190306,Tirunelveli,8.5495014,77.5805178,0.03,30.8,57.98,2.58
20190307,Tirunelveli,8.5495014,77.5805178,0.03,30.66,60.11,2.35
20190308,Tirunelveli,8.5495014,77.5805178,0.05,29.96,62.63,2.54
20190309,Tirunelveli,8.5495014,77.5805178,2.22,29.87,61.15,2.09
20190310,Tirunelveli,8.5495014,77.5805178,1.57,29.51,60.94,1.55
20190311,Tirunelveli,8.5495014,77.5805178,0.04,29.09,53.81,2.03
20190312,Tirunelveli,8.5495014,77.5805178,0.0,27.84,52.71,2.49
20190313,Tirunelveli,8.5495014,77.5805178,0.0,27.87,54.78,2.83
20190314,Tirunelveli,8.5495014,77.5805178,0.0,28.18,48.81,2.68
20190315,Tirunelveli,8.5495014,77.5805178,0.0,27.91,51.42,2.97
20190316,Tirunelveli,8.5495014,77.5805178,0.0,28.56,57.24,2.37
20190317,Tirunelveli,8.5495014,77.5805178,0.0,29.21,57.0,2.25
20190318,Tirunelveli,8.5495014,77.5805178,0.58,29.39,59.65,2.31
20190319,Tirunelveli,8.5495014,77.5805178,0.21,29.65,59.07,2.16
20190320,Tirunelveli,8.5495014,77.5805178,0.54,29.96,57.65,1.53
20190321,Tirunelveli,8.5495014,77.5805178,0.05,29.62,58.48,1.81
20190322,Tirunelveli,8.5495014,77.5805178,0.0,29.41,60.46,2.13
20190323,Tirunelveli,8.5495014,77.5805178,0.0,30.43,58.29,1.71
20190324,Tirunelveli,8.5495014,77.5805178,0.0,30.08,57.62,1.82
20190325,Tirunelveli,8.5495014,77.5805178,0.0,29.3,52.9,2.35
20190326,Tirunelveli,8.5495014,77.5805178,0.0,29.08,50.51,2.17
20190327,Tirunelveli,8.5495014,77.5805178,0.0,29.8,51.8,2.03
20190328,Tirunelveli,8.5495014,77.5805178,0.01,30.27,55.91,1.73
20190329,Tirunelveli,8.5495014,77.5805178,0.0,29.99,58.85,1.99
20190330,Tirunelveli,8.5495014,77.5805178,0.0,30.27,59.55,2.14
20190331,Tirunelveli,8.5495014,77.5805178,0.0,30.86,56.97,2.21
20190401,Tirunelveli,8.5495014,77.5805178,0.03,30.84,59.13,2.42
20190402,Tirunelveli,8.5495014,77.5805178,0.04,31.29,56.42,1.85
20190403,Tirunelveli,8.5495014,77.5805178,0.07,30.65,58.13,2.02
20190404,Tirunelveli,8.5495014,77.5805178,0.55,29.65,61.27,2.04
20190405,Tirunelveli,8.5495014,77.5805178,0.7,30.2,58.62,1.85
20190406,Tirunelveli,8.5495014,77.5805178,0.18,31.27,55.53,1.66
20190407,Tirunelveli,8.5495014,77.5805178,0.2,31.46,58.08,1.83
20190408,Tirunelveli,8.5495014,77.5805178,0.01,30.85,60.91,2.16
20190409,Tirunelveli,8.5495014,77.5805178,0.0,31.0,58.84,2.22
20190410,Tirunelveli,8.5495014,77.5805178,0.03,31.38,57.61,2.01
20190411,Tirunelveli,8.5495014,77.5805178,0.03,31.93,55.9,1.64
20190412,Tirunelveli,8.5495014,77.5805178,0.03,31.82,56.41,1.89
20190413,Tirunelveli,8.5495014,77.5805178,0.02,31.62,57.7,1.75
20190414,Tirunelveli,8.5495014,77.5805178,0.01,31.03,56.82,1.75
20190415,Tirunelveli,8.5495014,77.5805178,0.19,31.25,58.38,1.79
20190416,Tirunelveli,8.5495014,77.5805178,0.66,30.76,61.6,1.83
20190417,Tirunelveli,8.5495014,77.5805178,9.11,29.55,64.87,2.0
20190418,Tirunelveli,8.5495014,77.5805178,2.76,28.96,71.85,1.74
20190419,Tirunelveli,8.5495014,77.5805178,1.43,29.08,69.91,1.7
20190420,Tirunelveli,8.5495014,77.5805178,4.3,27.92,75.27,1.38
20190421,Tirunelveli,8.5495014,77.5805178,2.37,29.53,66.56,1.12
20190422,Tirunelveli,8.5495014,77.5805178,0.93,30.54,61.1,1.76
20190423,Tirunelveli,8.5495014,77.5805178,1.57,30.19,63.2,0.69
20190424,Tirunelveli,8.5495014,77.5805178,0.31,30.05,61.81,1.51
20190425,Tirunelveli,8.5495014,77.5805178,0.18,30.58,60.12,1.0
20190426,Tirunelveli,8.5495014,77.5805178,0.58,30.66,61.41,1.33
20190427,Tirunelveli,8.5495014,77.5805178,1.15,30.85,65.66,1.71
20190428,Tirunelveli,8.5495014,77.5805178,0.08,31.2,64.42,2.17
20190429,Tirunelveli,8.5495014,77.5805178,0.84,30.22,63.76,2.65
20190430,Tirunelveli,8.5495014,77.5805178,4.94,28.74,68.67,3.9
20190501,Tirunelveli,8.5495014,77.5805178,3.01,27.39,79.26,3.96
20190502,Tirunelveli,8.5495014,77.5805178,0.03,28.37,74.56,3.88
20190503,Tirunelveli,8.5495014,77.5805178,0.0,29.15,66.87,4.08
20190504,Tirunelveli,8.5495014,77.5805178,0.0,29.84,62.27,3.66
20190505,Tirunelveli,8.5495014,77.5805178,0.0,30.22,63.29,3.0
20190506,Tirunelveli,8.5495014,77.5805178,0.0,30.47,62.02,3.19
20190507,Tirunelveli,8.5495014,77.5805178,0.05,29.89,62.12,4.09
20190508,Tirunelveli,8.5495014,77.5805178,0.0,28.98,59.01,4.27
20190509,Tirunelveli,8.5495014,77.5805178,0.09,29.46,64.93,3.99
20190510,Tirunelveli,8.5495014,77.5805178,0.02,30.76,62.6,2.89
20190511,Tirunelveli,8.5495014,77.5805178,0.01,30.79,63.26,3.45
20190512,Tirunelveli,8.5495014,77.5805178,0.18,30.48,64.06,3.6
20190513,Tirunelveli,8.5495014,77.5805178,0.08,29.91,64.87,3.79
20190514,Tirunelveli,8.5495014,77.5805178,0.01,30.43,62.55,4.22
20190515,Tirunelveli,8.5495014,77.5805178,0.02,28.93,71.38,3.84
20190516,Tirunelveli,8.5495014,77.5805178,0.03,29.02,72.05,3.52
20190517,Tirunelveli,8.5495014,77.5805178,0.22,29.66,67.61,3.31
20190518,Tirunelveli,8.5495014,77.5805178,0.13,30.05,68.14,2.9
20190519,Tirunelveli,8.5495014,77.5805178,0.02,29.86,67.59,2.64
20190520,Tirunelveli,8.5495014,77.5805178,0.09,30.7,62.98,2.47
20190521,Tirunelveli,8.5495014,77.5805178,0.4,29.17,70.22,2.71
20190522,Tirunelveli,8.5495014,77.5805178,0.32,29.24,73.43,2.43
20190523,Tirunelveli,8.5495014,77.5805178,5.42,28.33,79.4,2.99
20190524,Tirunelveli,8.5495014,77.5805178,8.39,27.64,82.77,2.72
20190525,Tirunelveli,8.5495014,77.5805178,4.22,26.55,82.54,3.36
20190526,Tirunelveli,8.5495014,77.5805178,0.04,28.22,74.82,3.28
20190527,Tirunelveli,8.5495014,77.5805178,0.03,29.62,72.91,3.04
20190528,Tirunelveli,8.5495014,77.5805178,0.03,30.1,71.44,3.08
20190529,Tirunelveli,8.5495014,77.5805178,0.25,28.52,76.82,3.76
20190530,Tirunelveli,8.5495014,77.5805178,2.32,28.33,76.78,3.77
20190531,Tirunelveli,8.5495014,77.5805178,1.03,26.52,72.71,1.84
20190601,Tirunelveli,8.5495014,77.5805178,0.15,28.48,71.88,3.36
20190602,Tirunelveli,8.5495014,77.5805178,1.08,28.07,77.06,3.37
20190603,Tirunelveli,8.5495014,77.5805178,3.55,27.49,81.48,3.85
20190604,Tirunelveli,8.5495014,77.5805178,0.69,27.05,80.42,3.28
20190605,Tirunelveli,8.5495014,77.5805178,0.62,27.98,75.8,2.53
20190606,Tirunelveli,8.5495014,77.5805178,3.28,27.1,82.65,2.89
20190607,Tirunelveli,8.5495014,77.5805178,2.2,26.96,83.38,3.54
20190608,Tirunelveli,8.5495014,77.5805178,3.8,27.91,77.91,3.73
20190609,Tirunelveli,8.5495014,77.5805178,15.08,27.28,83.21,3.61
20190610,Tirunelveli,8.5495014,77.5805178,19.33,26.8,84.22,4.23
20190611,Tirunelveli,8.5495014,77.5805178,11.27,27.34,80.99,4.47
20190612,Tirunelveli,8.5495014,77.5805178,4.58,26.86,84.63,4.21
20190613,Tirunelveli,8.5495014,77.5805178,2.26,26.93,84.33,4.59
20190614,Tirunelveli,8.5495014,77.5805178,1.3,27.7,77.96,3.13
20190615,Tirunelveli,8.5495014,77.5805178,2.1,27.14,82.35,3.44
20190616,Tirunelveli,8.5495014,77.5805178,0.58,27.32,76.2,3.76
20190617,Tirunelveli,8.5495014,77.5805178,0.16,27.27,81.5,4.27
20190618,Tirunelveli,8.5495014,77.5805178,0.56,27.18,81.7,4.37
20190619,Tirunelveli,8.5495014,77.5805178,2.5,27.24,82.6,4.76
20190620,Tirunelveli,8.5495014,77.5805178,1.95,26.44,79.22,4.6
20190621,Tirunelveli,8.5495014,77.5805178,2.85,25.66,83.85,4.76
20190622,Tirunelveli,8.5495014,77.5805178,5.31,25.93,84.3,5.39
20190623,Tirunelveli,8.5495014,77.5805178,0.96,26.77,82.09,4.15
20190624,Tirunelveli,8.5495014,77.5805178,0.44,26.64,86.26,4.26
20190625,Tirunelveli,8.5495014,77.5805178,0.07,27.02,82.15,3.88
20190626,Tirunelveli,8.5495014,77.5805178,0.0,26.84,80.67,3.66
20190627,Tirunelveli,8.5495014,77.5805178,0.0,26.71,81.29,4.02
20190628,Tirunelveli,8.5495014,77.5805178,0.0,26.92,76.51,4.04
20190629,Tirunelveli,8.5495014,77.5805178,0.0,27.29,75.98,4.35
20190630,Tirunelveli,8.5495014,77.5805178,0.01,26.67,79.71,4.68
20190701,Tirunelveli,8.5495014,77.5805178,0.06,26.96,81.23,4.17
20190702,Tirunelveli,8.5495014,77.5805178,0.66,26.66,82.9,4.37
20190703,Tirunelveli,8.5495014,77.5805178,1.77,26.93,80.9,3.61
20190704,Tirunelveli,8.5495014,77.5805178,3.95,27.07,81.28,3.31
20190705,Tirunelveli,8.5495014,77.5805178,6.06,26.51,84.39,3.53
20190706,Tirunelveli,8.5495014,77.5805178,0.47,26.42,83.25,3.82
20190707,Tirunelveli,8.5495014,77.5805178,0.78,26.43,83.19,3.26
20190708,Tirunelveli,8.5495014,77.5805178,4.27,26.86,83.08,2.95
20190709,Tirunelveli,8.5495014,77.5805178,7.64,25.83,81.33,2.69
20190710,Tirunelveli,8.5495014,77.5805178,0.68,25.52,79.96,3.61
20190711,Tirunelveli,8.5495014,77.5805178,0.03,26.82,74.31,3.09
20190712,Tirunelveli,8.5495014,77.5805178,0.7,27.35,72.4,2.51
20190713,Tirunelveli,8.5495014,77.5805178,1.33,26.7,80.28,2.81
20190714,Tirunelveli,8.5495014,77.5805178,1.27,26.67,81.33,3.11
20190715,Tirunelveli,8.5495014,77.5805178,1.93,25.31,82.86,3.97
20190716,Tirunelveli,8.5495014,77.5805178,0.8,26.39,76.21,5.13
20190717,Tirunelveli,8.5495014,77.5805178,1.08,26.2,75.82,5.64
20190718,Tirunelveli,8.5495014,77.5805178,5.52,25.5,80.81,5.61
20190719,Tirunelveli,8.5495014,77.5805178,9.5,25.35,81.89,6.74
20190720,Tirunelveli,8.5495014,77.5805178,2.39,25.02,83.96,5.18
20190721,Tirunelveli,8.5495014,77.5805178,2.47,25.85,80.43,5.17
20190722,Tirunelveli,8.5495014,77.5805178,0.78,25.23,83.08,4.78
20190723,Tirunelveli,8.5495014,77.5805178,0.92,25.63,78.68,4.36
20190724,Tirunelveli,8.5495014,77.5805178,0.48,25.79,81.51,4.01
20190725,Tirunelveli,8.5495014,77.5805178,0.28,26.29,79.73,3.84
20190726,Tirunelveli,8.5495014,77.5805178,0.32,25.59,79.99,3.44
20190727,Tirunelveli,8.5495014,77.5805178,0.03,26.18,78.32,3.49
20190728,Tirunelveli,8.5495014,77.5805178,0.03,26.3,79.44,3.84
20190729,Tirunelveli,8.5495014,77.5805178,0.06,26.64,77.96,3.86
20190730,Tirunelveli,8.5495014,77.5805178,0.02,26.96,75.01,3.43
20190731,Tirunelveli,8.5495014,77.5805178,0.02,26.44,79.15,3.11
20190801,Tirunelveli,8.5495014,77.5805178,0.03,27.02,77.25,3.7
20190802,Tirunelveli,8.5495014,77.5805178,0.1,26.61,80.82,3.53
20190803,Tirunelveli,8.5495014,77.5805178,0.72,26.65,80.49,3.4
20190804,Tirunelveli,8.5495014,77.5805178,1.76,26.61,80.75,3.74
20190805,Tirunelveli,8.5495014,77.5805178,1.53,26.29,80.04,4.08
20190806,Tirunelveli,8.5495014,77.5805178,3.83,26.27,83.74,4.05
20190807,Tirunelveli,8.5495014,77.5805178,14.34,26.3,84.79,4.55
20190808,Tirunelveli,8.5495014,77.5805178,12.09,25.87,83.44,5.35
20190809,Tirunelveli,8.5495014,77.5805178,26.32,25.33,85.03,4.18
20190810,Tirunelveli,8.5495014,77.5805178,6.72,24.78,87.47,4.03
20190811,Tirunelveli,8.5495014,77.5805178,4.64,24.89,84.65,4.79
20190812,Tirunelveli,8.5495014,77.5805178,0.49,25.67,79.14,5.45
20190813,Tirunelveli,8.5495014,77.5805178,5.66,25.73,83.13,4.73
20190814,Tirunelveli,8.5495014,77.5805178,2.43,25.26,83.97,5.13
20190815,Tirunelveli,8.5495014,77.5805178,0.29,26.2,80.86,4.1
20190816,Tirunelveli,8.5495014,77.5805178,0.2,26.13,75.3,3.78
20190817,Tirunelveli,8.5495014,77.5805178,4.05,24.79,81.8,2.54
20190818,Tirunelveli,8.5495014,77.5805178,4.17,25.39,81.57,2.98
20190819,Tirunelveli,8.5495014,77.5805178,0.73,25.55,82.64,2.89
20190820,Tirunelveli,8.5495014,77.5805178,1.25,26.1,82.07,3.48
20190821,Tirunelveli,8.5495014,77.5805178,2.25,25.85,83.28,4.2
20190822,Tirunelveli,8.5495014,77.5805178,4.46,25.45,81.47,4.24
20190823,Tirunelveli,8.5495014,77.5805178,2.26,24.77,81.96,3.2
20190824,Tirunelveli,8.5495014,77.5805178,0.54,25.57,77.62,3.31
20190825,Tirunelveli,8.5495014,77.5805178,1.16,25.38,79.47,4.0
20190826,Tirunelveli,8.5495014,77.5805178,5.22,25.04,82.53,4.63
20190827,Tirunelveli,8.5495014,77.5805178,3.42,25.61,81.43,4.73
20190828,Tirunelveli,8.5495014,77.5805178,1.57,25.53,82.57,4.06
20190829,Tirunelveli,8.5495014,77.5805178,10.19,25.06,83.85,3.9
20190830,Tirunelveli,8.5495014,77.5805178,2.26,25.84,78.58,4.3
20190831,Tirunelveli,8.5495014,77.5805178,1.91,26.18,81.32,3.97
20190901,Tirunelveli,8.5495014,77.5805178,7.8,25.65,85.99,3.56
20190902,Tirunelveli,8.5495014,77.5805178,13.12,25.82,85.26,3.68
20190903,Tirunelveli,8.5495014,77.5805178,3.22,25.43,87.09,3.39
20190904,Tirunelveli,8.5495014,77.5805178,4.62,25.7,85.04,3.72
